x_coordinate,y_coordinate,x0,y0,x1,y1
3393.810830,2570.461646,0.0,0.0,4400.0,4400.0
91.308577,3118.939236,0.0,0.0,4400.0,4400.0
2788.052234,653.547186,0.0,0.0,4400.0,4400.0
3294.737083,1885.183251,0.0,0.0,4400.0,4400.0
2193.430854,3053.116292,0.0,0.0,4400.0,4400.0
989.105240,460.326876,0.0,0.0,4400.0,4400.0
871.476605,1934.263046,0.0,0.0,4400.0,4400.0
3346.335134,731.289450,0.0,0.0,4400.0,4400.0
744.087681,2230.705969,0.0,0.0,4400.0,4400.0
388.695182,3603.757802,0.0,0.0,4400.0,4400.0
3015.583201,396.469633,0.0,0.0,4400.0,4400.0
4194.930723,3520.302503,0.0,0.0,4400.0,4400.0
17.372372,2486.555957,0.0,0.0,4400.0,4400.0
2253.645959,2593.129931,0.0,0.0,4400.0,4400.0
3575.532231,871.642892,0.0,0.0,4400.0,4400.0
2695.114694,1918.920323,0.0,0.0,4400.0,4400.0
3175.723397,1301.976554,0.0,0.0,4400.0,4400.0
1284.254700,165.253774,0.0,0.0,4400.0,4400.0
4038.206139,135.013298,0.0,0.0,4400.0,4400.0
3144.133447,1993.662001,0.0,0.0,4400.0,4400.0
2387.195219,3277.401939,0.0,0.0,4400.0,4400.0
625.548209,2452.099787,0.0,0.0,4400.0,4400.0
1642.699344,1694.499838,0.0,0.0,4400.0,4400.0
2966.187906,739.520309,0.0,0.0,4400.0,4400.0
1944.065967,3688.349811,0.0,0.0,4400.0,4400.0
1909.661571,2635.827909,0.0,0.0,4400.0,4400.0
2718.174705,3443.945200,0.0,0.0,4400.0,4400.0
2257.808267,3733.440400,0.0,0.0,4400.0,4400.0
2861.747600,2653.917094,0.0,0.0,4400.0,4400.0
2644.571395,3436.666716,0.0,0.0,4400.0,4400.0
3542.982066,2709.242255,0.0,0.0,4400.0,4400.0
2295.247471,93.126841,0.0,0.0,4400.0,4400.0
3998.055076,3302.044286,0.0,0.0,4400.0,4400.0
1404.638792,774.585386,0.0,0.0,4400.0,4400.0
398.021137,2017.462507,0.0,0.0,4400.0,4400.0
1323.080249,2257.739914,0.0,0.0,4400.0,4400.0
