x_coordinate,y_coordinate,x0,y0,x1,y1
3843.089372,2049.081613,0.0,0.0,4400.0,4400.0
4261.578916,3305.976066,0.0,0.0,4400.0,4400.0
3824.455977,3447.710960,0.0,0.0,4400.0,4400.0
2335.765043,1619.626134,0.0,0.0,4400.0,4400.0
1024.004643,780.177643,0.0,0.0,4400.0,4400.0
50.154739,1112.630216,0.0,0.0,4400.0,4400.0
1894.062800,1043.200662,0.0,0.0,4400.0,4400.0
1770.345984,1724.340472,0.0,0.0,4400.0,4400.0
2299.768554,31.708202,0.0,0.0,4400.0,4400.0
2104.923902,1235.919740,0.0,0.0,4400.0,4400.0
2443.568485,2363.108515,0.0,0.0,4400.0,4400.0
2390.898477,1861.460936,0.0,0.0,4400.0,4400.0
3347.940533,2340.035828,0.0,0.0,4400.0,4400.0
3134.448126,3256.340383,0.0,0.0,4400.0,4400.0
2726.601223,4097.347933,0.0,0.0,4400.0,4400.0
1874.803790,1434.387031,0.0,0.0,4400.0,4400.0
1271.930123,1190.523497,0.0,0.0,4400.0,4400.0
4284.963061,2095.385213,0.0,0.0,4400.0,4400.0
1468.605800,2682.311325,0.0,0.0,4400.0,4400.0
962.724668,823.901911,0.0,0.0,4400.0,4400.0
289.556906,123.179608,0.0,0.0,4400.0,4400.0
4324.630405,897.571620,0.0,0.0,4400.0,4400.0
562.565137,1078.460069,0.0,0.0,4400.0,4400.0
1417.375490,1919.854474,0.0,0.0,4400.0,4400.0
312.148517,2776.088665,0.0,0.0,4400.0,4400.0
988.987731,1326.263913,0.0,0.0,4400.0,4400.0
1731.993626,4292.229538,0.0,0.0,4400.0,4400.0
3943.038021,3833.052702,0.0,0.0,4400.0,4400.0
1520.031093,2731.220938,0.0,0.0,4400.0,4400.0
4332.897524,1486.703127,0.0,0.0,4400.0,4400.0
126.421015,746.819062,0.0,0.0,4400.0,4400.0
1547.412840,2902.812666,0.0,0.0,4400.0,4400.0
1676.219112,3147.975907,0.0,0.0,4400.0,4400.0
3362.304578,290.843154,0.0,0.0,4400.0,4400.0
4130.737219,3410.511326,0.0,0.0,4400.0,4400.0
1406.635104,3909.966769,0.0,0.0,4400.0,4400.0
1902.894104,2781.784601,0.0,0.0,4400.0,4400.0
1188.641263,3094.751088,0.0,0.0,4400.0,4400.0
3524.645900,3799.154581,0.0,0.0,4400.0,4400.0
2808.250747,4174.385204,0.0,0.0,4400.0,4400.0
302.236587,1548.256256,0.0,0.0,4400.0,4400.0
2656.035696,260.487941,0.0,0.0,4400.0,4400.0
3500.528057,1368.202402,0.0,0.0,4400.0,4400.0
140.835888,751.744292,0.0,0.0,4400.0,4400.0
2003.970417,1645.814456,0.0,0.0,4400.0,4400.0
3476.759182,2217.472541,0.0,0.0,4400.0,4400.0
4349.824680,3478.164373,0.0,0.0,4400.0,4400.0
2569.443991,4190.920360,0.0,0.0,4400.0,4400.0
171.214110,1275.211670,0.0,0.0,4400.0,4400.0
1964.260793,4188.862015,0.0,0.0,4400.0,4400.0
827.959067,809.794766,0.0,0.0,4400.0,4400.0
2759.044846,1936.269955,0.0,0.0,4400.0,4400.0
947.398318,802.997709,0.0,0.0,4400.0,4400.0
664.268474,1146.864256,0.0,0.0,4400.0,4400.0
2359.034949,75.710350,0.0,0.0,4400.0,4400.0
441.701895,1083.630313,0.0,0.0,4400.0,4400.0
3217.097101,1700.652323,0.0,0.0,4400.0,4400.0
