x_coordinate,y_coordinate,x0,y0,x1,y1
6575.802905,2072.746812,0.0,0.0,6800.0,6800.0
3721.179294,432.054177,0.0,0.0,6800.0,6800.0
6614.253648,5767.939026,0.0,0.0,6800.0,6800.0
4860.748757,6443.636244,0.0,0.0,6800.0,6800.0
4744.556007,3339.281104,0.0,0.0,6800.0,6800.0
1469.408570,6177.864494,0.0,0.0,6800.0,6800.0
6638.666292,6178.754805,0.0,0.0,6800.0,6800.0
42.365735,4994.730424,0.0,0.0,6800.0,6800.0
1720.280064,5653.025859,0.0,0.0,6800.0,6800.0
2956.582420,1101.628791,0.0,0.0,6800.0,6800.0
5299.803868,5749.665883,0.0,0.0,6800.0,6800.0
1344.258507,2826.367804,0.0,0.0,6800.0,6800.0
5868.354002,1949.471847,0.0,0.0,6800.0,6800.0
6687.124605,3820.663434,0.0,0.0,6800.0,6800.0
1114.127242,5830.953997,0.0,0.0,6800.0,6800.0
4061.870819,2945.546846,0.0,0.0,6800.0,6800.0
61.105464,528.827622,0.0,0.0,6800.0,6800.0
2628.684722,1953.492306,0.0,0.0,6800.0,6800.0
300.288394,1940.114337,0.0,0.0,6800.0,6800.0
6505.240180,4739.949778,0.0,0.0,6800.0,6800.0
2965.797199,6494.448376,0.0,0.0,6800.0,6800.0
6453.045686,3741.002508,0.0,0.0,6800.0,6800.0
5346.880704,1724.565175,0.0,0.0,6800.0,6800.0
5890.767230,4781.283184,0.0,0.0,6800.0,6800.0
1177.524866,1004.543679,0.0,0.0,6800.0,6800.0
509.650392,419.077839,0.0,0.0,6800.0,6800.0
4085.050505,4413.252592,0.0,0.0,6800.0,6800.0
1142.210849,2555.115780,0.0,0.0,6800.0,6800.0
4986.985139,3065.492556,0.0,0.0,6800.0,6800.0
2777.418249,503.080638,0.0,0.0,6800.0,6800.0
3589.779999,3261.877173,0.0,0.0,6800.0,6800.0
6375.486771,4121.780649,0.0,0.0,6800.0,6800.0
3547.533633,6681.080702,0.0,0.0,6800.0,6800.0
735.715004,145.995247,0.0,0.0,6800.0,6800.0
1075.919169,3513.877994,0.0,0.0,6800.0,6800.0
3707.378032,3310.016372,0.0,0.0,6800.0,6800.0
3565.947744,4250.960125,0.0,0.0,6800.0,6800.0
4335.749660,5801.579345,0.0,0.0,6800.0,6800.0
2730.169016,3386.623782,0.0,0.0,6800.0,6800.0
4418.674741,3893.551938,0.0,0.0,6800.0,6800.0
2698.920020,3417.370721,0.0,0.0,6800.0,6800.0
4242.629572,5415.805831,0.0,0.0,6800.0,6800.0
5218.353776,6167.158776,0.0,0.0,6800.0,6800.0
1217.022588,2194.094893,0.0,0.0,6800.0,6800.0
2553.915226,4925.899640,0.0,0.0,6800.0,6800.0
3417.224803,4452.340449,0.0,0.0,6800.0,6800.0
4669.336143,2538.357259,0.0,0.0,6800.0,6800.0
1725.021611,5463.772796,0.0,0.0,6800.0,6800.0
3772.237868,4726.365005,0.0,0.0,6800.0,6800.0
4249.529740,3344.738233,0.0,0.0,6800.0,6800.0
6089.407929,3889.073070,0.0,0.0,6800.0,6800.0
2467.404401,6452.788132,0.0,0.0,6800.0,6800.0
4335.388097,4353.156632,0.0,0.0,6800.0,6800.0
1301.835534,4317.259647,0.0,0.0,6800.0,6800.0
3384.999979,2588.351263,0.0,0.0,6800.0,6800.0
1240.628751,5316.950523,0.0,0.0,6800.0,6800.0
6245.004666,5932.211093,0.0,0.0,6800.0,6800.0
2936.390085,2104.538649,0.0,0.0,6800.0,6800.0
5645.279094,2219.600044,0.0,0.0,6800.0,6800.0
2834.078872,4577.736013,0.0,0.0,6800.0,6800.0
6151.739603,1964.213486,0.0,0.0,6800.0,6800.0
2752.811478,555.655374,0.0,0.0,6800.0,6800.0
2251.986621,1959.073687,0.0,0.0,6800.0,6800.0
3890.543638,4740.134191,0.0,0.0,6800.0,6800.0
5749.016814,3418.125306,0.0,0.0,6800.0,6800.0
5854.897320,3944.431762,0.0,0.0,6800.0,6800.0
4050.679196,4258.415234,0.0,0.0,6800.0,6800.0
575.698955,3638.709052,0.0,0.0,6800.0,6800.0
4061.412930,6536.865820,0.0,0.0,6800.0,6800.0
1669.085218,5512.511180,0.0,0.0,6800.0,6800.0
4981.635450,6550.998746,0.0,0.0,6800.0,6800.0
6083.628788,4714.742537,0.0,0.0,6800.0,6800.0
