x_coordinate,y_coordinate,x0,y0,x1,y1
4254.931292,3169.989334,0.0,0.0,4400.0,4400.0
2407.821896,2428.476339,0.0,0.0,4400.0,4400.0
4279.811184,796.245279,0.0,0.0,4400.0,4400.0
3145.190372,1802.202115,0.0,0.0,4400.0,4400.0
3070.006828,3356.679875,0.0,0.0,4400.0,4400.0
950.793781,4359.506001,0.0,0.0,4400.0,4400.0
4295.607601,324.070446,0.0,0.0,4400.0,4400.0
27.413123,592.911471,0.0,0.0,4400.0,4400.0
1113.122394,3256.196812,0.0,0.0,4400.0,4400.0
1913.082743,3668.638028,0.0,0.0,4400.0,4400.0
3429.284856,390.600573,0.0,0.0,4400.0,4400.0
869.814328,3649.438979,0.0,0.0,4400.0,4400.0
3797.170237,3461.622184,0.0,0.0,4400.0,4400.0
4326.962980,3028.173602,0.0,0.0,4400.0,4400.0
720.905862,1495.676233,0.0,0.0,4400.0,4400.0
2628.269353,1955.978924,0.0,0.0,4400.0,4400.0
39.538830,1611.879013,0.0,0.0,4400.0,4400.0
1700.913644,3698.050685,0.0,0.0,4400.0,4400.0
194.304255,1444.617402,0.0,0.0,4400.0,4400.0
4209.273058,1419.329896,0.0,0.0,4400.0,4400.0
1919.045246,4115.279772,0.0,0.0,4400.0,4400.0
4175.500150,4047.944330,0.0,0.0,4400.0,4400.0
3459.746338,4262.166152,0.0,0.0,4400.0,4400.0
3811.672914,3553.215394,0.0,0.0,4400.0,4400.0
761.927855,382.428718,0.0,0.0,4400.0,4400.0
329.773783,400.006427,0.0,0.0,4400.0,4400.0
2643.267974,2451.161131,0.0,0.0,4400.0,4400.0
739.077608,3767.208592,0.0,0.0,4400.0,4400.0
3226.872737,3890.470601,0.0,0.0,4400.0,4400.0
1797.152985,2802.134161,0.0,0.0,4400.0,4400.0
2322.798823,4205.540214,0.0,0.0,4400.0,4400.0
4125.314969,668.296645,0.0,0.0,4400.0,4400.0
2295.462939,974.956092,0.0,0.0,4400.0,4400.0
476.050885,1462.978735,0.0,0.0,4400.0,4400.0
696.182992,1129.941652,0.0,0.0,4400.0,4400.0
2398.891667,1373.702142,0.0,0.0,4400.0,4400.0
2307.377952,521.160272,0.0,0.0,4400.0,4400.0
2805.485074,1651.496631,0.0,0.0,4400.0,4400.0
1766.579952,131.005586,0.0,0.0,4400.0,4400.0
2859.142480,2366.239331,0.0,0.0,4400.0,4400.0
1746.360013,4161.644497,0.0,0.0,4400.0,4400.0
2745.230900,1958.550849,0.0,0.0,4400.0,4400.0
3376.581855,2746.274275,0.0,0.0,4400.0,4400.0
787.485204,2691.974334,0.0,0.0,4400.0,4400.0
1652.533382,4106.868340,0.0,0.0,4400.0,4400.0
2211.145461,3231.883833,0.0,0.0,4400.0,4400.0
3021.335152,3629.212084,0.0,0.0,4400.0,4400.0
1116.190454,1477.737404,0.0,0.0,4400.0,4400.0
2440.859797,3992.844444,0.0,0.0,4400.0,4400.0
2749.695714,814.920630,0.0,0.0,4400.0,4400.0
3940.205131,1795.121983,0.0,0.0,4400.0,4400.0
