x_coordinate,y_coordinate,x0,y0,x1,y1
2587.775525,3812.115321,0.0,0.0,4400.0,4400.0
3949.940403,1015.318138,0.0,0.0,4400.0,4400.0
3922.735210,464.209898,0.0,0.0,4400.0,4400.0
3589.684900,3268.915185,0.0,0.0,4400.0,4400.0
157.914177,2090.687910,0.0,0.0,4400.0,4400.0
3043.733360,3342.472471,0.0,0.0,4400.0,4400.0
1666.196145,2138.369782,0.0,0.0,4400.0,4400.0
2281.448160,1214.108680,0.0,0.0,4400.0,4400.0
2894.986448,1679.846816,0.0,0.0,4400.0,4400.0
852.940959,2975.286153,0.0,0.0,4400.0,4400.0
1198.192169,3240.472535,0.0,0.0,4400.0,4400.0
3161.866108,4270.660659,0.0,0.0,4400.0,4400.0
3445.215882,2997.995963,0.0,0.0,4400.0,4400.0
3741.441615,2157.988795,0.0,0.0,4400.0,4400.0
3411.077534,564.974265,0.0,0.0,4400.0,4400.0
161.322948,2216.856100,0.0,0.0,4400.0,4400.0
513.452435,1802.544058,0.0,0.0,4400.0,4400.0
3305.635078,1124.628454,0.0,0.0,4400.0,4400.0
1052.560151,2719.490516,0.0,0.0,4400.0,4400.0
1121.146461,3938.063574,0.0,0.0,4400.0,4400.0
3773.552337,2937.010520,0.0,0.0,4400.0,4400.0
4179.027715,2533.754766,0.0,0.0,4400.0,4400.0
2471.422175,2854.370122,0.0,0.0,4400.0,4400.0
786.634287,4228.737769,0.0,0.0,4400.0,4400.0
3389.108506,3803.224688,0.0,0.0,4400.0,4400.0
2166.476574,3444.006617,0.0,0.0,4400.0,4400.0
2777.513488,1368.854610,0.0,0.0,4400.0,4400.0
3693.790861,1196.420986,0.0,0.0,4400.0,4400.0
2028.573344,4212.474386,0.0,0.0,4400.0,4400.0
2190.936323,2272.347792,0.0,0.0,4400.0,4400.0
2989.408917,1836.672319,0.0,0.0,4400.0,4400.0
2863.458022,2810.997504,0.0,0.0,4400.0,4400.0
1182.699050,3033.920388,0.0,0.0,4400.0,4400.0
296.228535,3381.340578,0.0,0.0,4400.0,4400.0
3394.358609,1948.560186,0.0,0.0,4400.0,4400.0
2116.330182,4185.783757,0.0,0.0,4400.0,4400.0
1448.508194,2344.281655,0.0,0.0,4400.0,4400.0
2246.820647,1379.670068,0.0,0.0,4400.0,4400.0
1159.966846,895.497079,0.0,0.0,4400.0,4400.0
1366.250820,4335.529522,0.0,0.0,4400.0,4400.0
2758.155126,2058.492530,0.0,0.0,4400.0,4400.0
2452.779167,3092.888570,0.0,0.0,4400.0,4400.0
1401.750062,680.257987,0.0,0.0,4400.0,4400.0
1737.310172,3216.397300,0.0,0.0,4400.0,4400.0
1135.088178,2906.578592,0.0,0.0,4400.0,4400.0
2561.860942,3240.286179,0.0,0.0,4400.0,4400.0
711.166326,3989.432880,0.0,0.0,4400.0,4400.0
2631.788807,3490.591780,0.0,0.0,4400.0,4400.0
3633.623740,1737.866817,0.0,0.0,4400.0,4400.0
688.123561,4057.485207,0.0,0.0,4400.0,4400.0
3230.922285,180.159394,0.0,0.0,4400.0,4400.0
1798.031101,3495.105280,0.0,0.0,4400.0,4400.0
3426.226779,3687.075257,0.0,0.0,4400.0,4400.0
3537.470497,2384.477447,0.0,0.0,4400.0,4400.0
3458.714352,2773.637680,0.0,0.0,4400.0,4400.0
2606.062882,4278.929241,0.0,0.0,4400.0,4400.0
2923.752492,1748.768214,0.0,0.0,4400.0,4400.0
2844.896062,2215.574591,0.0,0.0,4400.0,4400.0
1872.800507,2112.227852,0.0,0.0,4400.0,4400.0
2259.700669,3123.642557,0.0,0.0,4400.0,4400.0
2205.534512,77.651908,0.0,0.0,4400.0,4400.0
163.168768,279.863031,0.0,0.0,4400.0,4400.0
3115.710819,514.683141,0.0,0.0,4400.0,4400.0
2729.894641,3655.894891,0.0,0.0,4400.0,4400.0
3422.357552,1347.446484,0.0,0.0,4400.0,4400.0
2021.401649,2698.492636,0.0,0.0,4400.0,4400.0
1671.144441,2435.626646,0.0,0.0,4400.0,4400.0
1284.325696,3463.429632,0.0,0.0,4400.0,4400.0
2451.806995,3628.544796,0.0,0.0,4400.0,4400.0
370.319847,3604.535295,0.0,0.0,4400.0,4400.0
2777.639344,248.530294,0.0,0.0,4400.0,4400.0
4156.110147,3917.473896,0.0,0.0,4400.0,4400.0
3921.445154,4187.838880,0.0,0.0,4400.0,4400.0
3865.763351,972.924308,0.0,0.0,4400.0,4400.0
1516.907159,3409.881409,0.0,0.0,4400.0,4400.0
3093.642341,1826.720562,0.0,0.0,4400.0,4400.0
2320.285461,2040.171027,0.0,0.0,4400.0,4400.0
2900.994605,2998.146898,0.0,0.0,4400.0,4400.0
1180.478788,4104.225129,0.0,0.0,4400.0,4400.0
2674.175149,3773.289094,0.0,0.0,4400.0,4400.0
211.892428,4216.091026,0.0,0.0,4400.0,4400.0
3060.202813,2787.855572,0.0,0.0,4400.0,4400.0
1316.796262,293.087870,0.0,0.0,4400.0,4400.0
728.796442,3834.197163,0.0,0.0,4400.0,4400.0
1461.908537,1587.831694,0.0,0.0,4400.0,4400.0
727.926080,2813.643803,0.0,0.0,4400.0,4400.0
4024.407116,3992.558442,0.0,0.0,4400.0,4400.0
1249.710026,2231.017281,0.0,0.0,4400.0,4400.0
473.471965,3780.685938,0.0,0.0,4400.0,4400.0
514.807789,4385.933452,0.0,0.0,4400.0,4400.0
3324.303835,4393.255435,0.0,0.0,4400.0,4400.0
3691.135616,1304.262997,0.0,0.0,4400.0,4400.0
156.362917,1113.022712,0.0,0.0,4400.0,4400.0
534.352587,958.218460,0.0,0.0,4400.0,4400.0
3920.435442,2052.870025,0.0,0.0,4400.0,4400.0
2266.405831,3857.321378,0.0,0.0,4400.0,4400.0
4067.443651,1929.446946,0.0,0.0,4400.0,4400.0
2557.467571,949.272892,0.0,0.0,4400.0,4400.0
3402.328104,2170.866218,0.0,0.0,4400.0,4400.0
1859.778335,4070.154264,0.0,0.0,4400.0,4400.0
3632.044906,496.961557,0.0,0.0,4400.0,4400.0
1695.780072,1700.615446,0.0,0.0,4400.0,4400.0
1559.122234,1754.486898,0.0,0.0,4400.0,4400.0
1883.545499,1355.006829,0.0,0.0,4400.0,4400.0
1738.286799,241.837784,0.0,0.0,4400.0,4400.0
