x_coordinate,y_coordinate,x0,y0,x1,y1
4753.379105,112.238833,0.0,0.0,5600.0,5600.0
1001.817180,3796.246819,0.0,0.0,5600.0,5600.0
304.434000,2043.657052,0.0,0.0,5600.0,5600.0
2024.615298,1261.957421,0.0,0.0,5600.0,5600.0
1542.245200,2850.405616,0.0,0.0,5600.0,5600.0
2968.001259,808.809366,0.0,0.0,5600.0,5600.0
1713.145928,5269.798226,0.0,0.0,5600.0,5600.0
1705.056411,89.244028,0.0,0.0,5600.0,5600.0
625.751147,4076.203591,0.0,0.0,5600.0,5600.0
1399.434478,4807.802270,0.0,0.0,5600.0,5600.0
5138.727428,4887.485151,0.0,0.0,5600.0,5600.0
1479.222378,2959.076647,0.0,0.0,5600.0,5600.0
4019.532650,2287.100353,0.0,0.0,5600.0,5600.0
4848.004191,4158.272021,0.0,0.0,5600.0,5600.0
4519.645101,4482.350623,0.0,0.0,5600.0,5600.0
1179.083263,1509.102208,0.0,0.0,5600.0,5600.0
936.560976,1479.442750,0.0,0.0,5600.0,5600.0
261.555793,1387.471456,0.0,0.0,5600.0,5600.0
220.764946,4816.724175,0.0,0.0,5600.0,5600.0
1121.292535,5306.277989,0.0,0.0,5600.0,5600.0
5591.843055,862.463474,0.0,0.0,5600.0,5600.0
2087.607079,5294.180241,0.0,0.0,5600.0,5600.0
4258.857534,2818.589670,0.0,0.0,5600.0,5600.0
2651.456879,1805.101717,0.0,0.0,5600.0,5600.0
2854.405713,4255.758470,0.0,0.0,5600.0,5600.0
5292.215136,5182.680362,0.0,0.0,5600.0,5600.0
612.901231,1458.897702,0.0,0.0,5600.0,5600.0
2604.521700,462.470600,0.0,0.0,5600.0,5600.0
792.709455,299.757413,0.0,0.0,5600.0,5600.0
3014.753068,4508.707634,0.0,0.0,5600.0,5600.0
1674.392476,1745.680779,0.0,0.0,5600.0,5600.0
3011.373229,3640.369173,0.0,0.0,5600.0,5600.0
3727.514212,959.951005,0.0,0.0,5600.0,5600.0
2040.241283,4480.620927,0.0,0.0,5600.0,5600.0
3488.904268,2254.046722,0.0,0.0,5600.0,5600.0
3599.259357,338.280142,0.0,0.0,5600.0,5600.0
2351.898193,3373.662967,0.0,0.0,5600.0,5600.0
2258.157630,975.960758,0.0,0.0,5600.0,5600.0
2186.353826,2405.558475,0.0,0.0,5600.0,5600.0
2274.661326,2343.398397,0.0,0.0,5600.0,5600.0
446.130190,5198.271469,0.0,0.0,5600.0,5600.0
318.254728,5198.849558,0.0,0.0,5600.0,5600.0
438.653088,1744.727720,0.0,0.0,5600.0,5600.0
